ii;nchanges;sparsity;L1;L2;proba;valid;nuns_valid;AE_OS;IF_OS;LOF_OS;AE_IOS;IF_IOS;LOF_IOS;subsequences;subsequences %;times;method;best cf index;order;dataset
114;90.0;0.5;422.132946;68.51542474135087;0.9936448335647583;True;;0.8162916973052977;0.5040727069019885;0.1512530121882373;0.031036572583198474;0.0;0.004581021866550988;3.0;0.03333333333333333;1838.2517235279083;COMTE;0;3;RacketSports
117;90.0;0.5;409.701939;62.10167654377433;0.9645073413848877;True;;0.5547925836449507;0.3753195357173843;0.03391004105529979;0.0;0.03855942025879827;0.0;3.0;0.03333333333333333;1814.1451292037964;COMTE;0;3;RacketSports
120;60.0;0.3333333333333333;326.90084;60.67505942563938;0.9746910333633423;True;;0.5551127228344406;0.21126362729476644;0.03286890307243516;0.0;0.0;0.0;2.0;0.022222222222222223;1812.2977106571198;COMTE;0;3;RacketSports
121;90.0;0.5;370.578121;56.65579058675799;0.9904354810714722;True;;0.4544422574388661;0.20735623623995475;0.0035653233682305346;0.0;0.0;0.0;3.0;0.03333333333333333;1782.4623231887817;COMTE;0;3;RacketSports
122;90.0;0.5;405.632652;69.94044201326624;0.919538140296936;True;;0.9096894407114215;0.3863062998158919;0.13256256997778332;0.0;0.0;0.0;3.0;0.03333333333333333;1825.3718135356903;COMTE;0;3;RacketSports
124;60.0;0.3333333333333333;420.318902;69.99138630332632;0.953924298286438;True;;0.7730859977210056;0.5228697441021731;0.14861838924644857;0.06322515515885152;0.0;0.08513651854920569;2.0;0.022222222222222223;1796.7597124576569;COMTE;0;3;RacketSports
125;90.0;0.5;377.60847800000005;64.74110719327663;0.960728108882904;True;;0.9155693637651646;0.558138740041027;0.4655774817492746;0.0;0.1761184358296956;0.20391883365242508;3.0;0.03333333333333333;1827.883018732071;COMTE;0;3;RacketSports
126;90.0;0.5;442.927933;73.24902260433295;0.9100735783576965;True;;0.8052823541980196;0.36245147820866835;0.09777652094129717;0.0;0.0;0.0;3.0;0.03333333333333333;2148.254719018936;COMTE;0;3;RacketSports
133;90.0;0.5;437.231843;70.27943149561304;0.9736712574958801;True;;0.7648671919814192;0.3241116527545027;0.212967283600382;0.0;0.0;0.0;3.0;0.03333333333333333;1878.5847091674805;COMTE;0;3;RacketSports
134;60.0;0.3333333333333333;366.7420609999999;67.42167226209068;0.9722687005996704;True;;0.6945175312019033;0.31823116119997585;0.0837788100783114;0.0;0.0;0.0;2.0;0.022222222222222223;1802.7438638210297;COMTE;0;3;RacketSports
136;90.0;0.5;461.389535;75.57986113313393;0.9629743099212646;True;;0.8151024984086089;0.34881635047325044;0.20071684152400474;0.0;0.0;0.05621781691903821;3.0;0.03333333333333333;1843.7152445316315;COMTE;0;3;RacketSports
137;90.0;0.5;269.34684899999996;47.34486715607077;0.967772901058197;True;;0.42824358226876863;0.09797417237293457;0.004701660262006954;0.0;0.0;0.0;3.0;0.03333333333333333;1798.099115371704;COMTE;0;3;RacketSports
138;90.0;0.5;412.910508;67.47290559822228;0.9982755184173584;True;;0.6977857557816928;0.3103080557140175;0.1292742700899872;0.0;0.0;0.0;3.0;0.03333333333333333;1796.2725496292114;COMTE;0;3;RacketSports
140;60.0;0.3333333333333333;416.57506;69.85806111378714;0.9922032356262207;True;;0.7362749503014031;0.41772515406232535;0.10524879729763792;0.041607719094993834;0.0018577608188609651;0.07307128847093325;2.0;0.022222222222222223;1766.9205589294434;COMTE;0;3;RacketSports
142;90.0;0.5;399.30309900000003;72.56987638998365;0.8294434547424316;True;;0.7646916611419633;0.40233350274511614;0.16466653357119623;0.0;0.037244006006868724;0.022218541391236052;3.0;0.03333333333333333;1677.9615862369537;COMTE;0;3;RacketSports
143;90.0;0.5;413.077391;74.73655883357024;0.9601060748100281;True;;0.8525264080483443;0.5217927816232868;0.15342855991524207;0.0;0.0;0.0;3.0;0.03333333333333333;1693.0710198879242;COMTE;0;3;RacketSports
146;90.0;0.5;352.129794;54.64575850645329;0.9787023067474365;True;;0.49176926758603584;0.10413137732203392;0.0067609227863125254;0.0;0.0;0.001206073576171164;3.0;0.03333333333333333;1694.828762292862;COMTE;0;3;RacketSports
150;60.0;0.3333333333333333;379.371078;69.08572447166848;0.9973927736282349;True;;0.7125537816078585;0.3297372181719956;0.1511275228487657;0.06977331708439338;0.08124543818613791;0.0852434779102255;2.0;0.022222222222222223;1559.0519189834595;COMTE;0;3;RacketSports
151;90.0;0.5;532.561015;76.97672662427944;0.9788752794265747;True;;0.8284850948731379;0.37522335812177166;0.1228581088352304;0.0;0.0;0.0;3.0;0.03333333333333333;1323.6226382255554;COMTE;0;3;RacketSports
1;14.0;0.07777777777777778;4.335267450000002;3.528322424800753;0.49483707547187805;True;;0.8701338628977269;0.2816783267655583;0.15051244665830457;0.0;0.0;0.0;12.0;0.13333333333333333;69.93417835235596;DiscoX;0;4;RacketSports
2;;;;;;False;;;;;;;;;;505.7807173728943;DiscoX;0;4;RacketSports
8;;;;;;False;;;;;;;;;;662.1366460323334;DiscoX;0;4;RacketSports
9;;;;;;False;;;;;;;;;;571.6196300983429;DiscoX;0;4;RacketSports
11;;;;;;False;;;;;;;;;;196.11475133895874;DiscoX;0;4;RacketSports
13;;;;;;False;;;;;;;;;;538.5277700424194;DiscoX;0;4;RacketSports
14;19.0;0.10555555555555556;46.18117580000002;27.283306642257873;0.4976339638233185;True;;0.7172655961694288;0.31891581818002823;0.08959110088488127;0.0;0.0;0.0;15.0;0.16666666666666666;76.30260848999023;DiscoX;0;4;RacketSports
15;;;;;;False;;;;;;;;;;615.2056045532227;DiscoX;0;4;RacketSports
16;;;;;;False;;;;;;;;;;528.1154222488403;DiscoX;0;4;RacketSports
17;;;;;;False;;;;;;;;;;569.7174615859985;DiscoX;0;4;RacketSports
19;;;;;;False;;;;;;;;;;465.0942680835724;DiscoX;0;4;RacketSports
20;13.0;0.07222222222222222;99.44864474000005;40.13946713559108;0.5033206343650818;True;;0.837241339898307;0.3962249275308323;0.18770285509011256;0.0;0.0;0.0;6.0;0.06666666666666667;38.17172336578369;DiscoX;0;4;RacketSports
21;;;;;;False;;;;;;;;;;479.99609756469727;DiscoX;0;4;RacketSports
22;;;;;;False;;;;;;;;;;543.6811962127686;DiscoX;0;4;RacketSports
23;;;;;;False;;;;;;;;;;421.6514217853546;DiscoX;0;4;RacketSports
24;;;;;;False;;;;;;;;;;413.6527979373932;DiscoX;0;4;RacketSports
25;;;;;;False;;;;;;;;;;128.4208583831787;DiscoX;0;4;RacketSports
26;;;;;;False;;;;;;;;;;421.93780279159546;DiscoX;0;4;RacketSports
29;;;;;;False;;;;;;;;;;411.4605391025543;DiscoX;0;4;RacketSports
30;;;;;;False;;;;;;;;;;415.18726420402527;DiscoX;0;4;RacketSports
31;;;;;;False;;;;;;;;;;379.38939929008484;DiscoX;0;4;RacketSports
32;10.0;0.05555555555555555;4.8908412800000045;3.2041487192013105;0.4835303723812103;True;;0.7230789866550771;0.23527255959435686;0.11978783902229279;0.0;0.0;0.008399612395126432;8.0;0.08888888888888889;64.1695327758789;DiscoX;0;4;RacketSports
34;;;;;;False;;;;;;;;;;182.35695433616638;DiscoX;0;4;RacketSports
36;;;;;;False;;;;;;;;;;537.5967702865601;DiscoX;0;4;RacketSports
37;28.0;0.15555555555555556;69.25396374000002;28.030187605269358;0.495673269033432;True;;0.7352983129078886;0.5556300378398734;0.12650442365881037;0.00937667213918425;0.0;0.010570062717117981;19.0;0.2111111111111111;100.56723618507385;DiscoX;0;4;RacketSports
38;;;;;;False;;;;;;;;;;553.3915400505066;DiscoX;0;4;RacketSports
39;;;;;;False;;;;;;;;;;489.72998809814453;DiscoX;0;4;RacketSports
40;;;;;;False;;;;;;;;;;619.7241480350494;DiscoX;0;4;RacketSports
43;;;;;;False;;;;;;;;;;604.6496953964233;DiscoX;0;4;RacketSports
44;;;;;;False;;;;;;;;;;554.0555324554443;DiscoX;0;4;RacketSports
48;35.0;0.19444444444444445;219.6538880600001;50.58283650789725;0.46732035279273987;True;;0.9563423396622951;0.5205632970563093;0.3343068439833687;0.0891208424647213;0.0;0.013384240271433423;11.0;0.12222222222222222;197.56230902671814;DiscoX;0;4;RacketSports
49;28.0;0.15555555555555556;202.96872732000008;55.76609735747583;0.3765942454338074;True;;0.9916847056497557;0.35212993297393547;0.22914019841590905;0.1738990407458333;0.08104659102901673;0.03273410622798992;14.0;0.15555555555555556;101.68159770965576;DiscoX;0;4;RacketSports
50;;;;;;False;;;;;;;;;;533.4421124458313;DiscoX;0;4;RacketSports
51;;;;;;False;;;;;;;;;;409.47677302360535;DiscoX;0;4;RacketSports
52;23.0;0.12777777777777777;199.7212350000001;46.96163439336436;0.4939368665218353;True;;0.9200356964504013;0.4422559227607927;0.17656015674454373;0.1753758088665851;0.05873605351053107;0.054958514898231794;8.0;0.08888888888888889;107.41759729385376;DiscoX;0;4;RacketSports
53;;;;;;False;;;;;;;;;;532.1973059177399;DiscoX;0;4;RacketSports
54;;;;;;False;;;;;;;;;;465.3825294971466;DiscoX;0;4;RacketSports
57;22.0;0.12222222222222222;281.8333480000001;78.8303632155179;0.416251003742218;True;;0.9108686598485737;0.31291818348033573;0.25564526280733857;0.23722916426070106;0.0;0.0;4.0;0.044444444444444446;285.84831833839417;DiscoX;0;4;RacketSports
58;;;;;;False;;;;;;;;;;304.65618896484375;DiscoX;0;4;RacketSports
59;;;;;;False;;;;;;;;;;316.00663471221924;DiscoX;0;4;RacketSports
61;25.0;0.1388888888888889;210.16763900000007;55.26053895354129;0.43576866388320923;True;;0.9146363950705526;0.3908940781531152;0.3739991702012311;0.2451314183858847;0.10819809430552824;0.21185108973019842;4.0;0.044444444444444446;144.1185963153839;DiscoX;0;4;RacketSports
62;;;;;;False;;;;;;;;;;453.9096827507019;DiscoX;0;4;RacketSports
63;34.0;0.18888888888888888;164.47233192000002;38.5453140977727;0.3951856791973114;True;;0.7518955884230408;0.4948692680835382;0.137376576037003;0.11812209198096779;0.03580963744505211;0.0;10.0;0.1111111111111111;466.3773009777069;DiscoX;0;4;RacketSports
66;;;;;;False;;;;;;;;;;514.5976679325104;DiscoX;0;4;RacketSports
67;;;;;;False;;;;;;;;;;540.5769231319427;DiscoX;0;4;RacketSports
68;;;;;;False;;;;;;;;;;453.46231961250305;DiscoX;0;4;RacketSports
69;23.0;0.12777777777777777;62.79663120000002;23.495447469355092;0.4997914731502533;True;;0.5642934725484202;0.23617265495218537;0.1505163926707;0.0;0.02301856217019077;0.0;14.0;0.15555555555555556;148.68548250198364;DiscoX;0;4;RacketSports
71;;;;;;False;;;;;;;;;;551.4560041427612;DiscoX;0;4;RacketSports
72;;;;;;False;;;;;;;;;;502.2453360557556;DiscoX;0;4;RacketSports
75;23.0;0.12777777777777777;81.17400766000004;24.5272140811682;0.4189887046813965;True;;0.4443221496235936;0.06686890995953806;0.06401635995999339;0.0;0.0;0.0;7.0;0.07777777777777778;303.2756073474884;DiscoX;0;4;RacketSports
76;17.0;0.09444444444444444;0.3754449700000056;0.22302149033044097;0.4283708333969116;True;;0.7881040347441938;0.40295889972603727;0.1615256784371141;0.0;0.0;0.0;8.0;0.08888888888888889;4.156581401824951;DiscoX;0;4;RacketSports
77;;;;;;False;;;;;;;;;;449.82400488853455;DiscoX;0;4;RacketSports
78;37.0;0.20555555555555555;208.45962510000007;48.662311266179366;0.49757128953933716;True;;0.541790742597224;0.18700290643502093;0.04964106617485663;0.0;0.0;0.0;12.0;0.13333333333333333;327.28238701820374;DiscoX;0;4;RacketSports
79;10.0;0.05555555555555555;23.857634100000002;14.772742522545268;0.49811485409736633;True;;0.7114225350988035;0.31831732939359875;0.08349068056027424;0.0015458665621918;0.0;0.0;8.0;0.08888888888888889;36.95278573036194;DiscoX;0;4;RacketSports
80;;;;;;False;;;;;;;;;;429.1436460018158;DiscoX;0;4;RacketSports
84;28.0;0.15555555555555556;195.3319315200001;54.538894578248474;0.45376715064048767;True;;0.6937132870502634;0.25120524674881733;0.06785089599017713;0.1479105960604743;0.0;0.048607866110626854;9.0;0.1;111.51742744445801;DiscoX;0;4;RacketSports
85;;;;;;False;;;;;;;;;;345.4910566806793;DiscoX;0;4;RacketSports
86;;;;;;False;;;;;;;;;;94.04236602783203;DiscoX;0;4;RacketSports
88;;;;;;False;;;;;;;;;;357.6563925743103;DiscoX;0;4;RacketSports
90;33.0;0.18333333333333332;274.1317469200001;63.66037831906173;0.49674367904663086;True;;1.0013409741610164;0.6782447818017521;0.287042187953663;0.15750751094557247;0.0305605141937072;0.024151381328524457;12.0;0.13333333333333333;262.85766196250916;DiscoX;0;4;RacketSports
91;;;;;;False;;;;;;;;;;505.4963917732239;DiscoX;0;4;RacketSports
92;;;;;;False;;;;;;;;;;467.13434052467346;DiscoX;0;4;RacketSports
93;;;;;;False;;;;;;;;;;500.187992811203;DiscoX;0;4;RacketSports
94;;;;;;False;;;;;;;;;;507.66105699539185;DiscoX;0;4;RacketSports
95;;;;;;False;;;;;;;;;;486.75332736968994;DiscoX;0;4;RacketSports
96;;;;;;False;;;;;;;;;;576.6251187324524;DiscoX;0;4;RacketSports
98;;;;;;False;;;;;;;;;;435.57274317741394;DiscoX;0;4;RacketSports
99;;;;;;False;;;;;;;;;;504.4339120388031;DiscoX;0;4;RacketSports
101;;;;;;False;;;;;;;;;;580.7342748641968;DiscoX;0;4;RacketSports
102;;;;;;False;;;;;;;;;;568.9262404441833;DiscoX;0;4;RacketSports
103;20.0;0.1111111111111111;147.47715220000006;40.92138419575048;0.5032989978790283;True;;0.4816827183220243;0.25257601660027834;0.01027967173386979;0.05525755940094962;0.06138732393351862;0.0007934575616785015;7.0;0.07777777777777778;376.2778375148773;DiscoX;0;4;RacketSports
104;;;;;;False;;;;;;;;;;470.71502780914307;DiscoX;0;4;RacketSports
105;;;;;;False;;;;;;;;;;479.47655606269836;DiscoX;0;4;RacketSports
106;;;;;;False;;;;;;;;;;99.77620244026184;DiscoX;0;4;RacketSports
107;;;;;;False;;;;;;;;;;460.21860098838806;DiscoX;0;4;RacketSports
108;;;;;;False;;;;;;;;;;465.02323269844055;DiscoX;0;4;RacketSports
109;;;;;;False;;;;;;;;;;451.6949543952942;DiscoX;0;4;RacketSports
110;;;;;;False;;;;;;;;;;457.9424431324005;DiscoX;0;4;RacketSports
111;;;;;;False;;;;;;;;;;479.4891052246094;DiscoX;0;4;RacketSports
112;;;;;;False;;;;;;;;;;466.9831645488739;DiscoX;0;4;RacketSports
113;;;;;;False;;;;;;;;;;570.6405863761902;DiscoX;0;4;RacketSports
114;;;;;;False;;;;;;;;;;616.5624458789825;DiscoX;0;4;RacketSports
117;;;;;;False;;;;;;;;;;548.0781695842743;DiscoX;0;4;RacketSports
120;15.0;0.08333333333333333;142.73579300000006;44.02552035456995;0.49318811297416687;True;;0.7241329213589671;0.48800012931385;0.1547056930102292;0.13051659290791495;0.07218791113733808;0.11663080150290213;5.0;0.05555555555555555;129.6252100467682;DiscoX;0;4;RacketSports
121;;;;;;False;;;;;;;;;;499.5002679824829;DiscoX;0;4;RacketSports
122;;;;;;False;;;;;;;;;;505.12499737739563;DiscoX;0;4;RacketSports
124;;;;;;False;;;;;;;;;;518.968742609024;DiscoX;0;4;RacketSports
125;;;;;;False;;;;;;;;;;144.328063249588;DiscoX;0;4;RacketSports
126;9.0;0.05;121.83043656000004;53.20774544832732;0.5023914575576782;True;;0.8343835134857643;0.5362147315645964;0.10377796591170098;0.0;0.0;0.0;4.0;0.044444444444444446;109.71873545646667;DiscoX;0;4;RacketSports
133;25.0;0.1388888888888889;176.38611840000004;50.170218864471885;0.46858447790145874;True;;0.6679196355476139;0.3160966261025789;0.21149976826481823;0.0;0.0;0.0;11.0;0.12222222222222222;178.2499659061432;DiscoX;0;4;RacketSports
134;54.0;0.3;19.957293840000034;12.25225521866667;0.4076545238494873;True;;0.9498738460393225;0.5059965115511527;0.16613460296610943;0.0;0.0;0.0;41.0;0.45555555555555555;8.296899557113647;DiscoX;0;4;RacketSports
136;;;;;;False;;;;;;;;;;67.98438954353333;DiscoX;0;4;RacketSports
137;;;;;;False;;;;;;;;;;409.51560163497925;DiscoX;0;4;RacketSports
138;;;;;;False;;;;;;;;;;461.2969284057617;DiscoX;0;4;RacketSports
140;;;;;;False;;;;;;;;;;470.6250710487366;DiscoX;0;4;RacketSports
142;;;;;;False;;;;;;;;;;124.62500619888306;DiscoX;0;4;RacketSports
143;;;;;;False;;;;;;;;;;126.50044655799866;DiscoX;0;4;RacketSports
146;;;;;;False;;;;;;;;;;313.3281338214874;DiscoX;0;4;RacketSports
150;23.0;0.12777777777777777;136.12661136000006;47.63908324159183;0.5005925893783569;True;;0.7278167608242786;0.24225462559687105;0.1036769076364231;0.08503629630081344;0.0;0.03779286269788289;14.0;0.15555555555555556;175.89068293571472;DiscoX;0;4;RacketSports
151;24.0;0.13333333333333333;245.6664970000001;66.62190911350987;0.4059872031211853;True;;1.0552350871985314;0.4029782915876378;0.20742905704342066;0.15494859752895085;0.019545669026287404;0.06427454916821201;9.0;0.1;202.7969160079956;DiscoX;0;4;RacketSports
0;5328.0;0.9910714285714286;46492.22;826.4737699407043;0.8740484118461609;True;;0.40841566965456466;0.2594512925079105;0.0895121564341745;0.0;0.025410988981554694;0.01495361430265138;18.0;0.006696428571428571;6.826692819595337;AB-CF;0;1;SelfRegulationSCP1
3;;;;;;False;;;;;;;;;;2.728494167327881;AB-CF;0;1;SelfRegulationSCP1
5;;;;;;False;;;;;;;;;;2.0265018939971924;AB-CF;0;1;SelfRegulationSCP1
13;;;;;;False;;;;;;;;;;2.277355909347534;AB-CF;0;1;SelfRegulationSCP1
14;5340.0;0.9933035714285714;202407.71999999997;2937.8533396342305;0.9048932790756226;True;;0.40254748950775643;0.26295383298323277;0.09294252080320738;0.0;0.0;0.0;6.0;0.002232142857142857;2.7226428985595703;AB-CF;0;1;SelfRegulationSCP1
15;5340.0;0.9933035714285714;67476.82999999999;1163.706935228969;0.8727806210517883;True;;0.4126297202092909;0.26106686443907967;0.09020281711269061;0.0545925525765118;0.0;0.0;6.0;0.002232142857142857;6.189454555511475;AB-CF;0;1;SelfRegulationSCP1
19;5340.0;0.9933035714285714;194156.58000000002;2994.913719525155;0.9021012783050537;True;;0.40252667809274006;0.26190161708645765;0.0900957556941046;0.0;0.0;0.0;6.0;0.002232142857142857;3.518733263015747;AB-CF;0;1;SelfRegulationSCP1
22;4272.0;0.7946428571428571;42702.14;813.8699156499152;0.9438048005104065;True;;0.41838346937994986;0.29407435852661035;0.11453121399050606;0.09860560065525725;0.0;0.0;12.0;0.004464285714285714;2.912851333618164;AB-CF;0;1;SelfRegulationSCP1
25;;;;;;False;;;;;;;;;;0.9982163906097412;AB-CF;0;1;SelfRegulationSCP1
26;5340.0;0.9933035714285714;86662.48000000001;1457.0770915775183;0.895383894443512;True;;0.4100846967587439;0.25968779433067873;0.0896398523271335;0.0;0.0;0.0;6.0;0.002232142857142857;3.1054017543792725;AB-CF;0;1;SelfRegulationSCP1
29;;;;;;False;;;;;;;;;;6.502775192260742;AB-CF;0;1;SelfRegulationSCP1
40;;;;;;False;;;;;;;;;;2.1178083419799805;AB-CF;0;1;SelfRegulationSCP1
45;5334.0;0.9921875;56235.29;966.6502892463229;0.8788581490516663;True;;0.4077907047954291;0.25966125000272555;0.08915424510688134;0.0301442004069995;0.046964906760924297;0.024337720395146964;12.0;0.004464285714285714;3.8396546840667725;AB-CF;0;1;SelfRegulationSCP1
46;;;;;;False;;;;;;;;;;2.523143768310547;AB-CF;0;1;SelfRegulationSCP1
47;;;;;;False;;;;;;;;;;2.5186917781829834;AB-CF;0;1;SelfRegulationSCP1
48;3198.0;0.5948660714285714;37117.04;800.3048220521979;0.9603269696235657;True;;0.4501132474121222;0.0903891199945593;0.007434361888397894;0.040624182325937674;0.0;0.0;18.0;0.006696428571428571;6.554891347885132;AB-CF;0;1;SelfRegulationSCP1
51;;;;;;False;;;;;;;;;;2.680267810821533;AB-CF;0;1;SelfRegulationSCP1
61;5340.0;0.9933035714285714;65729.56;1121.7403905538924;0.870033323764801;True;;0.4072939719779989;0.2608158464825387;0.09017708600288143;0.03792780414473662;0.0;0.0;6.0;0.002232142857142857;2.96298885345459;AB-CF;0;1;SelfRegulationSCP1
63;2136.0;0.39732142857142855;21873.379999999997;574.1168609264145;0.9251117706298828;True;;0.4170358748288853;0.08791558769504973;0.03023057173800006;0.03031986135353948;0.0;0.0;18.0;0.006696428571428571;1.8422715663909912;AB-CF;0;1;SelfRegulationSCP1
64;5340.0;0.9933035714285714;57083.850000000006;978.5192130459164;0.8785511255264282;True;;0.4125900153879028;0.25839431496362625;0.09062329328747462;0.032324412063918284;0.0;0.0;6.0;0.002232142857142857;2.6948673725128174;AB-CF;0;1;SelfRegulationSCP1
65;5334.0;0.9921875;53851.47;935.9130350091295;0.9656364917755127;True;;0.3840558719005238;0.025226611107699706;0.00921183993108422;0.0;0.0;0.0;12.0;0.004464285714285714;7.099189281463623;AB-CF;0;1;SelfRegulationSCP1
68;5334.0;0.9921875;50371.21;878.4271461538516;0.9774698615074158;True;;0.44341970381907697;0.11909365322834896;0.015330962421153966;0.01355933905953477;0.0;0.0;12.0;0.004464285714285714;3.0220768451690674;AB-CF;0;1;SelfRegulationSCP1
70;;;;;;False;;;;;;;;;;1.2781777381896973;AB-CF;0;1;SelfRegulationSCP1
72;5340.0;0.9933035714285714;81925.20000000001;1374.9727346387635;0.8676580190658569;True;;0.4097389743267223;0.259320281874134;0.08946622146698707;0.02748035224953993;0.0;0.0;6.0;0.002232142857142857;3.0970299243927;AB-CF;0;1;SelfRegulationSCP1
76;;;;;;False;;;;;;;;;;1.2698547840118408;AB-CF;0;1;SelfRegulationSCP1
77;;;;;;False;;;;;;;;;;5.607467174530029;AB-CF;0;1;SelfRegulationSCP1
78;;;;;;False;;;;;;;;;;2.730587959289551;AB-CF;0;1;SelfRegulationSCP1
79;;;;;;False;;;;;;;;;;2.7632248401641846;AB-CF;0;1;SelfRegulationSCP1
82;2664.0;0.4955357142857143;25667.4;605.6694783460696;0.970176637172699;True;;0.450729110767681;0.22754637099449807;0.07418317487137734;0.0;0.0;0.0;12.0;0.004464285714285714;1.9836781024932861;AB-CF;0;1;SelfRegulationSCP1
84;5334.0;0.9921875;40536.979999999996;722.1638171495439;0.9762582182884216;True;;0.3603100767448032;0.043030642008146464;0.014326398378545505;0.0;0.0;0.0;12.0;0.004464285714285714;2.924828290939331;AB-CF;0;1;SelfRegulationSCP1
88;5340.0;0.9933035714285714;43613.86;739.884257705217;0.9863377213478088;True;;0.3499623623063977;0.10499202835047823;0.03179306444545363;0.0;0.0;0.0;6.0;0.002232142857142857;6.847184896469116;AB-CF;0;1;SelfRegulationSCP1
100;;;;;;False;;;;;;;;;;3.173269510269165;AB-CF;0;1;SelfRegulationSCP1
102;;;;;;False;;;;;;;;;;3.0443546772003174;AB-CF;0;1;SelfRegulationSCP1
103;5340.0;0.9933035714285714;55845.65;954.7974154238166;0.9795112609863281;True;;0.45055838554410427;0.10320944779727258;0.008416205165341353;0.0;0.0;0.0;6.0;0.002232142857142857;2.841843366622925;AB-CF;0;1;SelfRegulationSCP1
104;5340.0;0.9933035714285714;137404.47;2269.018048077186;0.8819249272346497;True;;0.40576566196676833;0.26027696159024805;0.08985337214823556;0.0;0.0;0.0;6.0;0.002232142857142857;2.157332420349121;AB-CF;0;1;SelfRegulationSCP1
108;;;;;;False;;;;;;;;;;5.637771129608154;AB-CF;0;1;SelfRegulationSCP1
109;4800.0;0.8928571428571429;140246.33000000002;2157.6006824943297;0.9609266519546509;True;;0.4269019225166444;0.27815768603941643;0.11635540386770163;0.0;0.0;0.0;12.0;0.004464285714285714;2.627779960632324;AB-CF;0;1;SelfRegulationSCP1
111;;;;;;False;;;;;;;;;;2.7712554931640625;AB-CF;0;1;SelfRegulationSCP1
113;2670.0;0.4966517857142857;34394.759999999995;803.0176937029471;0.9754358530044556;True;;0.44861844488740205;0.377275456973654;0.2050611009550265;0.03779018501985776;0.0;0.0;18.0;0.006696428571428571;1.9857428073883057;AB-CF;0;1;SelfRegulationSCP1
115;;;;;;False;;;;;;;;;;0.9372611045837402;AB-CF;0;1;SelfRegulationSCP1
124;5328.0;0.9910714285714286;53527.92;913.3562343357602;0.878211498260498;True;;0.4063811691772878;0.2598892460866108;0.08920378215780865;0.04801497391487092;0.0;0.0;18.0;0.006696428571428571;7.584242343902588;AB-CF;0;1;SelfRegulationSCP1
125;;;;;;False;;;;;;;;;;2.6898183822631836;AB-CF;0;1;SelfRegulationSCP1
126;4265.0;0.7933407738095238;31256.02;622.4262854346688;0.9901166558265686;True;;0.4566908042745878;0.11684753491567047;0.014269890837150693;0.0;0.0;0.0;25.0;0.009300595238095238;2.399528980255127;AB-CF;0;1;SelfRegulationSCP1
127;3727.0;0.6932663690476191;40659.770000000004;867.4321376914737;0.994662880897522;True;;0.5038499421899778;0.1515604931919275;0.03137317782407071;0.017102591783196508;0.0;0.0;23.0;0.00855654761904762;2.3498570919036865;AB-CF;0;1;SelfRegulationSCP1
128;;;;;;False;;;;;;;;;;2.398050546646118;AB-CF;0;1;SelfRegulationSCP1
130;3727.0;0.6932663690476191;46245.35;922.5120987282501;0.8476458191871643;True;;0.4220866297945417;0.3274872707730907;0.1711610552170355;0.051681861654484795;0.0;0.0;17.0;0.006324404761904762;8.97316288948059;AB-CF;0;1;SelfRegulationSCP1
131;2670.0;0.4966517857142857;29495.940000000002;720.691742286534;0.960286557674408;True;;0.4806666615625333;0.19487772655521313;0.04734238099384159;0.03398650199219394;0.0;0.0037528206095414074;12.0;0.004464285714285714;2.3790969848632812;AB-CF;0;1;SelfRegulationSCP1
132;5340.0;0.9933035714285714;55493.05;955.3882678262279;0.9775763154029846;True;;0.4075372212284644;0.04529502678802389;0.008576500014215992;0.015973834289445765;0.0;0.0;6.0;0.002232142857142857;3.2468602657318115;AB-CF;0;1;SelfRegulationSCP1
136;5340.0;0.9933035714285714;86842.22;1338.9502698009364;0.8878124952316284;True;;0.4037118625714282;0.2608424154991261;0.08974922353432598;0.0392406277319855;0.0;0.0;6.0;0.002232142857142857;2.415886878967285;AB-CF;0;1;SelfRegulationSCP1
137;5340.0;0.9933035714285714;56842.6;953.0256987091166;0.9766751527786255;True;;0.4469438431939501;0.11855917396621618;0.016523491191899022;0.014568937836444307;0.0;0.0;6.0;0.002232142857142857;2.399766206741333;AB-CF;0;1;SelfRegulationSCP1
139;5334.0;0.9921875;58728.08;1053.8972258242263;0.8944628238677979;True;;0.40768205683419406;0.2588825289866567;0.08919719054256546;0.0;0.0;0.0;12.0;0.004464285714285714;3.2832436561584473;AB-CF;0;1;SelfRegulationSCP1
142;;;;;;False;;;;;;;;;;1.07784104347229;AB-CF;0;1;SelfRegulationSCP1
146;;;;;;False;;;;;;;;;;2.559134006500244;AB-CF;0;1;SelfRegulationSCP1
156;4266.0;0.7935267857142857;47655.649999999994;921.4539448610548;0.9873539805412292;True;;0.4457742973925629;0.10687312612653617;0.013519763657961745;0.06904837925679302;0.0;0.0;18.0;0.006696428571428571;2.599262237548828;AB-CF;0;1;SelfRegulationSCP1
159;;;;;;False;;;;;;;;;;2.592210531234741;AB-CF;0;1;SelfRegulationSCP1
162;;;;;;False;;;;;;;;;;2.1986114978790283;AB-CF;0;1;SelfRegulationSCP1
165;;;;;;False;;;;;;;;;;0.8860468864440918;AB-CF;0;1;SelfRegulationSCP1
169;5340.0;0.9933035714285714;75217.55;1268.6884634534988;0.8653848171234131;True;;0.4116113061101914;0.2604926149416577;0.09143125893299282;0.0;0.0;0.0;6.0;0.002232142857142857;2.79127836227417;AB-CF;0;1;SelfRegulationSCP1
